key,value
http://roi.ru/poll/petition/ekologiya/snizhenie-urovnya-zagryazneniya-okruzhayushej-sredy-upakovkoj-ot-pishevyh-othodov-za-schyot-ispolzovaniya-upakovki-iz-biorazlagaemyh-polimerov-i-universalnoj-oborotnoj-tary/,1026.0016681768882
http://roi.ru/poll/petition/problemy-potrebitelej-i-plohoj-servis/dorogu-malomu-biznesu-obyazat-krupnyh-ritejlerov-sotrudnichat-s-malymi-predpriyatiyami-na-bolee-vygodnyh-dlya-nih-usloviyah/,302.5573257487101
http://roi.ru/poll/petition/chinovniki-i-gos-uslugi/zapretit-gosorganam-trebovat-ot-grazhdan-predostavlyat-te-dokumenty-kotorye-uzhe-est-v-drugih-gosorganah1/,5263.930113686884
http://roi.ru/poll/petition/obrazovanie_i_nauka/sohranim-teologiyu/,712.1632079399203
http://roi.ru/poll/petition/chinovniki-i-gos-uslugi/sozdat-edinuyu-internet-priemnuyu-goszhilinspektcij/,759.7519843146133
http://roi.ru/poll/petition/transport-i-dorogi/zapret-vsej-naruzhnoj-reklamy/,2280.1229848923413
http://roi.ru/poll/petition/bezopasnost/ustanovka-videokamer-v-mestah-regulyarnyh-krazh-ili-drugih-prestuplenij/,2408.9636431004847
http://roi.ru/poll/petition/transport-i-dorogi/obyazat-politciyu-sovershat-rejdy-po-dvoram-i-ulitcam-goroda-kazhdyj-chas/,1069.8442146720852
http://roi.ru/poll/petition/chinovniki-i-gos-uslugi/kontrol-za-deyatelnostyu-deputatov-gosudarstvennoj-dumy-rossijskoj-federatcii/,4703.633437621087
http://roi.ru/poll/petition/obrazovanie_i_nauka/patrioticheskoe-i-nravstvennoe-vospitanie-naseleniya-rossii/,244.94586661498198
http://roi.ru/poll/petition/ugolovnyj_kodeks/otmena-osobogo-poryadka-privlecheniya-k-ugolovnoj-i-administrativnoj-otvetstvennosti/,3671.6546206496364
http://roi.ru/poll/petition/transport-i-dorogi/snizhenie-tamozhennyh-poshlin-na-vvoz-avtomobilej/,1116.370601101903
http://roi.ru/poll/petition/transport-i-dorogi/zapretit-zakleivanie-okon-v-obshestvennom-transporte-reklamoj/,7687.445118238939
http://roi.ru/poll/petition/transport-i-dorogi/vydelenie-denezhnyh-sredstv-iz-federalnogo-byudzheta-na-stroitelstvo-novogo-mosta-cherez-reku-volga-v-gorode-yaroslavl/,536.3623202248887
http://roi.ru/poll/petition/naselenie_i_migratciya/aktivizatciya-raboty-s-sootechestvennikami/,397.7730327290164
http://roi.ru/poll/petition/bezopasnost/voznagrazhdenie-za-soobshenie-o-pravonarushenii/,792.6621560295716
http://roi.ru/poll/petition/ekonomika/natcionalizatciya-oao-sberbank-rossii/,544.0974339041265
http://roi.ru/poll/petition/transport-i-dorogi/obyazat-gibdd-otslezhivat-obremenenie-zalog-ts/,238.87282882973886
http://roi.ru/poll/petition/ugolovnyj_kodeks/uzhestocheniya-nakazaniya-za-ubijstva/,1303.1379456614304
http://roi.ru/poll/petition/transport-i-dorogi/komplektovat-sidyachimi-vagonami-poezda-na-marshrutah-protyazhyonnostyu-do-1000-km/,537.7156600358317
http://roi.ru/poll/petition/transport-i-dorogi/uvelichit-shtrafy-za-peregruz-gruzovyh-avtomobilej/,2975.7820580961215
http://roi.ru/poll/petition/ekologiya/vvedenie-polnoj-pererabotki-musora-na-spetcializirovannyh-zavodah-prekrashenie-utilizatcii-musora-na-poligonah-svalkah/,1394.9313956410017
http://roi.ru/poll/petition/biznes/peresmotr-zakonov-po-sro-samoreguliruemym-organizatciyam-v-stroitelstve/,116.50847147489036
http://roi.ru/poll/petition/ekonomika/perenesti-obyazannost-rabotodatelej-po-perechisleniyu-nalogov-i-obyazatelnyh-strahovyh-vznosov-rabotnikov-na-banki-kotorye-obsluzhivayut-lichnye-zarplatnye-scheta-rabotnikov1/,390.377228479196
http://roi.ru/poll/petition/transport-i-dorogi/vnedrenie-metodiki-raschyota-ubytkov-ot-avtomobilnyh-probok/,253.3539755779925
http://roi.ru/poll/petition/transport-i-dorogi/vozbuzhdat-administrativnye-dela-po-videozapisyam-ot-lyubyh-istochnikov/,1548.3484416302904
http://roi.ru/poll/petition/transport-i-dorogi/vydavat-avtomobilnye-nomera-quot-severoamerikanskogo-quot-formata/,925.7799223640021
http://roi.ru/poll/petition/transport-i-dorogi/otmena-turniketov-v-nazemnom-transporte/,748.4901235729996
http://roi.ru/poll/petition/initciativy/zapret-deputatam-federalnogo-sobraniya-vladet-imushestvom-za-rubezhom/,2529.464371427138
http://roi.ru/poll/petition/chinovniki-i-gos-uslugi/obespechit-raskrytie-informatcii-o-vseh-posetitelyah-belogo-doma/,268.0710251197605
http://roi.ru/poll/petition/initciativy/zapretit-translirovat-po-televideniyu-peredachi-serialy-soderzhashie-nasilie-ubijstva-zhestokost-s-07-00-do-23-00/,1270.353487808927
http://roi.ru/poll/petition/chinovniki-i-gos-uslugi/vvedenie-zapreta-na-goszakupki-chinovnikami-legkovyh-avtomobilej-stoimostyu-bolee-900-tys-rub/,56798.34822463563
http://roi.ru/poll/petition/biznes/vydacha-sertifikata-elektronnoj-tcifrovoj-podpisi-kazhdomu-yuridicheskomu-i-fizicheskomu-litcu/,638.231988877242
http://roi.ru/poll/petition/bezopasnost/polnyj-perevod-rossijskoj-armii-na-kontraktnuyu-osnovu/,20102.62684130569
http://roi.ru/poll/petition/problemy-potrebitelej-i-plohoj-servis/organizatciya-na-pochte-rossii-okazaniya-uslug-bez-ocheredi-za-dopolnitelnuyu-platu/,373.3898840270269
http://roi.ru/poll/petition/transport-i-dorogi/uzakonit-vvedenie-quot-chernyh-spiskov-quot-dlya-deboshirov-pri-aviapereletah/,1992.2830819154096
http://roi.ru/poll/petition/initciativy/o-legalizatcii-odnopolyh-brakov/,793.9395758923541
http://roi.ru/poll/petition/problemy-potrebitelej-i-plohoj-servis/besplatnoe-rasprostranenie-kino--i-audio--produktcii-sozdannyh-na-sredstva-nalogoplatelshikov/,5871.62121622991
http://roi.ru/poll/petition/chinovniki-i-gos-uslugi/ogranichit-maksimalnyj-razmer-zarabotnoj-platy-gossluzhashim-depktatam-i-sotrudnikam-podkontrolnyh-gosudarstvu-kompanij-2-3-ofitcialnogo-dolzhnostnogo-oklada-prezidenta-rossijskoj-federatcii/,253.75609496637617
http://roi.ru/poll/petition/ekologiya/obyazat-torgovye-seti-osushestvlyat-deyatelnost-po-sboru-i-pererabotke-othodov/,451.6826267299663
http://roi.ru/poll/petition/obrazovanie_i_nauka/vvedenie-v-shkolnuyu-programmu-izucheniya-konstitutcii-rossijskoj-federatcii/,627.9911410611985
http://roi.ru/poll/petition/ekologiya/prinyatie-programmy-finansirovaniya-konkursnoj-hudozhestvennoj-raskraski-fasadov-gorodskih-domov-i-kvartalov-sankt-peterburga/,114.26462096136875
http://roi.ru/poll/petition/ekonomika/prodavat-nefteprodukty-tolko-v-rublyah/,866.2589779498277
http://roi.ru/poll/petition/zhilye-doma-i-dvory/borba-s-dolzhnikami-kommunalnyh-uslug-tszh---mnogokvartirnyh-domov/,261.2442866099565
http://roi.ru/poll/petition/transport-i-dorogi/sertifikatciya-videoregistratorov/,1254.1369614496216
http://roi.ru/poll/petition/transport-i-dorogi/ne-vvodit-platu-za-proezd-po-kievskomu-shosse-m-3-v-rajone-aprelevki1/,481.5147248953864
http://roi.ru/poll/petition/transport-i-dorogi/zapretit-gruzovomu-transportu-tranzitnyj-proezd-cherez-nizhnij-novgorod/,200.11187937005863
http://roi.ru/poll/petition/zdravoohranenie/obespechit-polnostyu-besplatnoe-ne-limitirovannoe-kvotami-meditcinskoe-obsluzhivanie-vklyuchaya-hirurgicheskoe-i-medikamentoznoe-za-schet-gosudarstvennogo-byudzheta-rossijskim-detyam-v-vozraste-do-16-let/,2496.730033345453
http://roi.ru/poll/petition/obrazovanie_i_nauka/privesti-v-sootvetstvie-s-federalnym-zakonodatelstvom-moskovskij-poryadok-komplektovaniya-detskih-sadov/,131.51769920761723
http://roi.ru/poll/petition/chinovniki-i-gos-uslugi/obyazat-gosorgany-prinimat-vse-vidy-pochtovyh-otpravlenij/,233.99203807453185
http://roi.ru/poll/petition/bezopasnost/obyazat-sotcialnye-seti-pomechat-material-priznakom-vozrastnogo-ogranicheniya1/,306.13605369531194
http://roi.ru/poll/petition/gosudarstvennoe_upravlenie1/vnesti-izmeneniya-v-fkz-ot-28062004-5-fkz-quot-o-referendume-rossijskoj-federatcii-quot-razreshayushie-provodit-referendum-o-rospuske-i-dosrochnom-provedenii-vyborov-deputatov-gosudarstvennoj-dumy/,1133.3166942637076
http://roi.ru/poll/petition/chinovniki-i-gos-uslugi/vvedenie-ugolovnoj-otvetstvennosti-za-nedobrosovestnye-goszakupki/,2030.418865841032
http://roi.ru/poll/petition/problemy-potrebitelej-i-plohoj-servis/o-translyatciyah-futbolnyh-matchej-rossijskoj-premer-ligi-i-fnl/,106.91466104484357
http://roi.ru/poll/petition/chinovniki-i-gos-uslugi/o-berezhnom-otnoshenii-k-nalogam-grazhdan/,145.75289975390274
http://roi.ru/poll/petition/obrazovanie_i_nauka/vozobnovit-izdatelstvo-spravochnika-o-tcelyah-narodnogo-hozyajstva/,90.65794717457504
http://roi.ru/poll/petition/transport-i-dorogi/stoimost-polyusa-osago-dolzhna-zaviset-ot-stoimosti-avtomobilya-i-strahovat-ego-polnuyu-stoimost/,2027.3485351271224
http://roi.ru/poll/petition/biznes/snizit-tarify-na-elektroenergiyu-dlya-selhoztovaroproizvoditelej/,165.08077017121232
http://roi.ru/poll/petition/transport-i-dorogi/udalit-tramvai-kak-sredstvo-obshestvennogo-transporta/,752.802172090332
http://roi.ru/poll/petition/transport-i-dorogi/udvoenie-nakazaniya-za-narushenie-pravil-pdd-dlya-deputatov-dlya-rukovoditelej-regionov-munitcipalitetov-i-ih-apparata-dlya-sluzhashih-politcii-prokuratury/,2362.0302473231222
http://roi.ru/poll/petition/ugolovnyj_kodeks/otmena-zakona-ob-oskorblenii-chuvstv-veruyushih/,24801.449831404647
http://roi.ru/poll/petition/gosudarstvennoe_upravlenie1/informirovanie-izbiratelej-o-rezultatah-raboty-gosudarstvennoj-dumy-putem-kommentirovaniya-rezultatov-golosovanij-po-zakonoproektam-liderami-partij-a-takzhe-publikatciya-kommentariev-na-ofitcialnom-sajte-gosdumy/,443.3694571501761
http://roi.ru/poll/petition/infrastruktura-i-vneshnij-vid-goroda/vozvrashenie-podlinnogo-nazvaniya-leningradskogo-shosse-i-leningradskogo-prospekta-gmoskva/,150.94761086261303
http://roi.ru/poll/petition/initciativy/vvedenie-sotcialnogo-vycheta-dlya-individualnyh-predprinimatelej-rabotayushih-po-uproshyonnoj-sisteme-nalogooblozheniya/,579.6009022726975
http://roi.ru/poll/petition/transport-i-dorogi/zapret-quot-blatnyh-quot-nomerov-dlya-chinovnikov-gos-struktur-i-tomu-podobnyh/,1078.8297502638904
http://roi.ru/poll/petition/transport-i-dorogi/paravila-dorozhnogo-dvizheniya-dlya-dalnobojshikov/,175.45721016899975
http://roi.ru/poll/petition/chinovniki-i-gos-uslugi/sozdat-federalnuyu-sistemu-obshestvennogo-vzaimodejstviya-s-razlichnymi-organami-vlasti-na-baze-sotcialnyh-setej/,192.95711175034373
http://roi.ru/poll/petition/naselenie_i_migratciya/detskij-quot-kommendantskij-chas-quot/,1979.6456589134596
http://roi.ru/poll/petition/infrastruktura-i-vneshnij-vid-goroda/inividualnyj-pokvartirnyj-uchet-tepla-otoplenie/,517.6805843245671
http://roi.ru/poll/petition/zhilishno-kommunalnoe_hozyajstvo_uk_tszh/izmenit-pravila-oplaty-kommunalnyh-uslug-pp-354-ustanovivshee-obyazannost-oplaty-po-dvum-schetchikam/,319.4606472700106
http://roi.ru/poll/petition/transport-i-dorogi/dostroit-i-zaasfaltirovat-avtodorogu-soobsheniem-komsomolsk-na-amure-habarovskogo-kraya-do-goroda-tynda-amurskoj-oblasti/,184.21547048681845
http://roi.ru/poll/petition/initciativy/uravnyat-v-pravah-na-rebenka-ottcov-i-materej2/,2543.772629460678
http://roi.ru/poll/petition/zhilye-doma-i-dvory/vynesti-za-predely-moskvy-vse-ekologicheski-vrednye-proizvodstva/,529.9728651298922
http://roi.ru/poll/petition/transport-i-dorogi/lishenie-prav-za-ezdu-po-obochine/,693.9461592177396
http://roi.ru/poll/petition/bezopasnost/ezhegodnoe-obyazatelnoe-obsledovanie-deputatov-gosdumy-na-upotreblenie-narkotikov-i-alkogolizm/,2275.423059684947
http://roi.ru/poll/petition/bezopasnost/o-dobrovolnom-prodlenii-sroka-srochnoj-voennoj-sluzhby-po-prizyvu/,339.5085139735583
http://roi.ru/poll/petition/transport-i-dorogi/stroitelstvo-dostojnoj-trassy-m5/,583.0754206342917
http://roi.ru/poll/petition/naselenie_i_migratciya/obyazat-migratcionnuyu-sluzhbu-rf-izdat-dlya-priezzhih-pravila-povedeniya-na-territorii-rf-i-vydavat-eti-pravila-v-svoih-otdeleniya-priezzhim-pod-rospis/,658.5568219158249
http://roi.ru/poll/petition/zhilishno-kommunalnoe_hozyajstvo_uk_tszh/obyazat-upravlyayushie-kompanii-besplatno-registrirovat-kvartirnye-schyotchiki-vody-ustanovlennye-samimi-zhiltcami/,5224.730565873121
http://roi.ru/poll/petition/obrazovanie_i_nauka/ege-kak-sredstvo-podderzhki-odaryonnyh-detej-a-ne-kak-sredstvo-raspredeleniya-mest-v-vuzah/,79.60759277736287
http://roi.ru/poll/petition/obrazovanie_i_nauka/zapret-na-ispolzovanie-zhivotnyh-v-tcirke-i-lyubyh-zrelishnyh-meropriyatiyah-na-territorii-rf/,1236.3883674973808
http://roi.ru/poll/petition/gosudarstvennoe_upravlenie1/vosstanovlenie-funktcij-administratcii-goroda-dankova-v-ustave-munitcipalnogo-obrazovaniya-gorod-dankov/,0
http://roi.ru/poll/petition/transport-i-dorogi/vozvrashenie-istoricheskogo-nazvaniya-shosse-entuziastov-v-moskovskom-regione/,255.4150353078706
http://roi.ru/poll/petition/initciativy/ofitcialnye-kommentarii-i-razyasneniya-k-zakonam-v-rf/,751.7057876937024
http://roi.ru/poll/petition/naselenie_i_migratciya/vvedenie-povyshennoj-stavki-naloga-na-vtoroj-i-posleduyushie-avtomobili-zaregistrirovannye-za-odnim-sobstvennikom/,402.0879403712903
http://roi.ru/poll/petition/naselenie_i_migratciya/vernut-grafu-natcionalnost-v-pasport/,2563.387275449336
http://roi.ru/poll/petition/initciativy/zakonodatelno-zapretit-kompaniyam-ih-ih-dochernim-predpriyatiyam-s-uchastiem-kapitala-v-nih-bolee-25-finansirovaniya-i-sponsorstva-professionalnyh-sportivnyh-komand-v-futbole-hokkee-i-v-drugih-vidah-sporta/,328.18184732269344
http://roi.ru/poll/petition/bezopasnost/narodnaya-militciya/,170.98248152736932
http://roi.ru/poll/petition/gosudarstvennaya_podderzhka/intensivnoe-razvitie-i-rasprostranenie-mezhdunarodnogo-vspomogatelnogo-yazyka-esperanto/,1547.0480558179693
http://roi.ru/poll/petition/biznes/polnyj-totalnyj-zapret-na-igrovoj-biznes-uzhestochenie-mery-nakazaniya-za-narushenie-dannogo-zakona/,280.12021750095624
http://roi.ru/poll/petition/izbiratelnoe_pravo/zapret-spamovoj-reklamy-na-ulitcah-i-sms/,4484.080346224318
http://roi.ru/poll/petition/chinovniki-i-gos-uslugi/vmesto-premudryh-pensionnyh-sistem-nakoplenie-v-banke-pensionnyh-otchislenij-do-vyhoda-na-pensionnyj-vozrast-kakuyu-summu-nakopil-stolko-s-nee-s-uchetom-bankovskogo-protcenta-i-poluchaj/,605.8769138455939
http://roi.ru/poll/petition/chinovniki-i-gos-uslugi/o-zaprete-gosudarstvennym-uchrezhdeniyam-provodit-zakupki-ot-svoego-imeni/,105.4882138732282
http://roi.ru/poll/petition/ekonomika/zapretit-strahovym-kompaniyam-dlya-vyplaty-vozmesheniya-usherba-trebovat-ot-uchastnikov-dtp-ostavlyat-svoi-transportnye-sredstva-v-tom-polozhenii-kotoroe-oni-prinyali-v-moment-dtp-dazhe-esli-oni-meshayut-drugim-uchastnikam-dorozhnogo-dvizheniya/,14291.231114908021
http://roi.ru/poll/petition/transport-i-dorogi/otmenit-obyazannost-voditelya-ozhidat-pribytiya-sotrudnikov-politcii-pri-dorozhno-transportnom-proisshestvii-bez-postradavshih/,3036.3452852117052
http://roi.ru/poll/petition/transport-i-dorogi/zashita-avtovladeltcev-ot-krazh-nomerov-gosudarstvennyh-registratcionnyh-znakov/,836.6461279329544
http://roi.ru/poll/petition/ugolovnyj_kodeks/isklyuchit-iz-ugolovnogo-kodeksa-ponyatie-poglosheniya-nakazanij/,1820.3090868366437
http://roi.ru/poll/petition/chinovniki-i-gos-uslugi/dopolnitelnyj-funktcional-roi/,1328.6295038789203
http://roi.ru/poll/petition/problemy-potrebitelej-i-plohoj-servis/ob-obyazatelnoj-ustanovke-v-obshestvennyh-tualetah-beskontaktnyh-unitazov-tipa-chashi-genuya-napolnogo-zheleznodorozhnogo-/,152.49156791659672
http://roi.ru/poll/petition/transport-i-dorogi/videofiksatciya-deyatelnosti-politcii/,13101.801495433283
http://roi.ru/poll/petition/zdravoohranenie/zapretit-rukopisnye-dokumenty-v-meditcinskih-uchrezhdeniyah-i-vvesti-elektronnyj-dokumentooborot/,2299.3793224374035
http://roi.ru/poll/petition/ekonomika/vvedenie-maksimalnoj-vilki-dlya-vseh-bankov-quot-vzyal-dengi---vydal-kredit-quot/,164.44647443052492
http://roi.ru/poll/petition/zhilishno-kommunalnoe_hozyajstvo_uk_tszh/kontrol-nad-zagryazneniem-atmosfery/,1175.106072313936
http://roi.ru/poll/petition/infrastruktura-i-vneshnij-vid-goroda/sozdanie-vydelennyh-mest-dlya-kureniya/,482.88614111321544
http://roi.ru/poll/petition/zhilishno-kommunalnoe_hozyajstvo_uk_tszh/ob-izmenenii-poryadka-pererascheta-oplaty-za-nedopostavlennye-uslugi-zhkh/,418.839683268426
http://roi.ru/poll/petition/biznes/zapretit-finansirovanie-futbolnyh-klubov-iz-gosudarstvennogo-byudzheta/,13128.434951520409
http://roi.ru/poll/petition/gosudarstvennoe_upravlenie1/uvelichenie-shtata-kantcelyarskih-sotrudnikov-deloproizvodstva-rajonnyh-sudov-s-vvedeniem-mini-ats/,1526.8083544611602
http://roi.ru/poll/petition/biznes/zakrepit-zakonodatelno-chto-kazhdyj-uchreditel-aktcioner-sobstvennik-lyubogo-krupnogo-smi-mozhet-byt-tolko-fizicheskim-litcom-i-obladat-dolej-ne-bolee-1-/,134.20468933161368
http://roi.ru/poll/petition/transport-i-dorogi/otmena-prava-prioritetnogo-proezda-vseh-avtomobilej-krome-avtomobilej-operativnyh-sluzhb/,140014.4836809663
http://roi.ru/poll/petition/zdravoohranenie/prinyat-zakon-o-posmertnom-sohranenii-golovnogo-mozga/,333.43983682657074
http://roi.ru/poll/petition/problemy-potrebitelej-i-plohoj-servis/vnesenie-izmenenij-v-federalnyj-zakon-quot-o-reklame-quot-v-chasti-ogranicheniya-reklamy-v-teleprogrammah-i-teleperedachah/,957.4598894005754
http://roi.ru/poll/petition/transport-i-dorogi/vvedenie-v-pdd-ponyatiya-quot-zaezd-na-polosu-vstrechnogo-dvizheniya-quot/,5635.674981489204
http://roi.ru/poll/petition/gosudarstvennoe_upravlenie1/za-vozvrashenie-rossii-k-mezhdunarodnoj-sisteme-vremyaischisleniya-poyasnoj/,606.0981954249136
http://roi.ru/poll/petition/zdravoohranenie/vnedrenie-elektronnoj-zapisi-na-poluchenie-talona-k-spetcialistam-v-poliklinikah/,2647.4749109111954
http://roi.ru/poll/petition/initciativy/familiya-rebenka/,252.1931216725709
http://roi.ru/poll/petition/obrazovanie_i_nauka/otmena-ege1/,15607.019691649948
http://roi.ru/poll/petition/infrastruktura-i-vneshnij-vid-goroda/trebovanie-ubrat-vse-lishnie-zabory-i-zaborchiki-so-vsej-territorii-gmoskvy/,159.81487683221366
http://roi.ru/poll/petition/izbiratelnoe_pravo/vvedenie-izbiratelnyh-blokov/,213.0820970603592
http://roi.ru/poll/petition/gosudarstvennoe_upravlenie1/rasshirenie-polnomochij-sudi-po-vyboru-quot-kreativnyh-quot-nakazanij-za-sovershenie-litcom-administrativnogo-pravonarusheniya/,2099.5718840391187
http://roi.ru/poll/petition/ekonomika/kreditovanie-tcb-krupnyh-infrastrukturnyh-proektov/,117.3921897121583
http://roi.ru/poll/petition/zdravoohranenie/prinyatie-federalnogo-zakona-o-kompleksnom-za-schet-federalnogo-byudzheta-meditcinskom-obsluzhivanii-detej-stradayushih-sereznymi-zabolevaniyami-detej-invalidov-vklyuchaya-provedenie-operatcij-obespechenie-lekarstvami-i-prochim/,1485.1023290841931
http://roi.ru/poll/petition/zdravoohranenie/sozdanie-sluzhby-detskih-bolnichnyh-klounov-finansiruemyh-za-schet-federalnogo-byudzheta/,105.7940869232626
http://roi.ru/poll/petition/gosudarstvennoe_upravlenie1/vydelenie-denezhnyh-sredstv-iz-federalnogo-byudzheta-na-sozdanie-televizionnyh-programm-pro-internet-resurs-quot-rossijskaya-obshestvennaya-initciativa-quot-/,1263.2162980271255
http://roi.ru/poll/petition/transport-i-dorogi/vvesti-trebovanie-k-strahovym-kompaniyam-quot-o-vremeni-pribytiya-avarijnogo-komissara-na-mesto-dtp-quot/,206.10002173206763
http://roi.ru/poll/petition/problemy-potrebitelej-i-plohoj-servis/ogranichit-ispolzovanie-polietilenovoj-tary/,814.3839980015044
http://roi.ru/poll/petition/problemy-potrebitelej-i-plohoj-servis/zapret-quot-holodnyh-zvonkov-quot-na-telefonnye-nomera-chastnyh-litc/,3407.3922511406586
